Source,Source_Type,Fire_Category,Souce_ID,Fire_Name,DateTime,Latitude,Longitude,Magnitude,Cause_or_Type
FF,FO,WF,550530,<NA>,2004-07-30T19:00:00Z,46.9277,-114.21109999,0.1,3
FF,FO,WF,550532,<NA>,2004-08-03T19:00:00Z,46.87949997,-113.8685,0.1,9
FF,FO,WF,550534,<NA>,2004-08-03T19:00:00Z,47.01789998,-113.6681,0.75,4
FF,FO,WF,550538,<NA>,2004-08-04T19:00:00Z,46.67399998,-113.41779999,0.1,1
FF,FO,WF,550544,<NA>,2004-08-06T19:00:00Z,47.2363,-113.58739998,0.1,1
FF,FO,WF,550547,<NA>,2004-08-06T19:00:00Z,47.222,-113.62780002,0.1,1
FF,FO,WF,550549,<NA>,2004-08-07T19:00:00Z,47.06890002,-113.76439998,0.2,1
FF,FO,WF,550550,<NA>,2004-08-08T19:00:00Z,46.9444,-113.70839997,0.1,9
FF,FO,WF,550551,<NA>,2004-08-08T19:00:00Z,47.22300001,-113.62440001,0.2,1
FF,FO,WF,550572,<NA>,2004-09-11T19:00:00Z,47.11930001,-113.43789999,0.1,9
FF,FO,WF,550573,<NA>,2004-08-18T19:00:00Z,46.80359999,-114.14770002,0.1,1
FF,FO,WF,550574,<NA>,2004-09-28T19:00:00Z,46.7714,-113.72939998,0.25,3
FF,FO,WF,550700,<NA>,2005-09-19T19:00:00Z,47.3947,-114.728,3.3,2
FF,FO,WF,550717,<NA>,2005-05-30T19:00:00Z,46.91500001,-114.19030002,0.1,3
FF,FO,WF,550725,<NA>,2005-07-03T19:00:00Z,46.92990001,-114.21190002,0.01,9
FF,FO,WF,550745,<NA>,2005-07-20T19:00:00Z,46.99929997,-114.2437,0.75,4
FF,FO,WF,550755,<NA>,2005-07-25T19:00:00Z,46.88599999,-113.89879999,0.1,1
FF,FO,WF,550756,<NA>,2005-07-25T19:00:00Z,46.8818,-113.87520001,1.5,1
FF,FO,WF,550781,<NA>,2005-08-10T19:00:00Z,47.03609998,-113.56009999,0.33,1
FF,FO,WF,550793,<NA>,2005-08-22T19:00:00Z,46.87049999,-113.90429999,1.25,8
FF,FO,WF,550795,<NA>,2005-08-22T19:00:00Z,46.70599999,-113.94090001,0.1,1
FF,FO,WF,550804,<NA>,2005-08-26T19:00:00Z,46.7714,-113.89819999,0.1,1
FF,FO,WF,550805,<NA>,2005-08-29T19:00:00Z,47.12940002,-113.54200001,0.01,2
FF,FO,WF,550810,<NA>,2005-09-05T19:00:00Z,46.6863,-113.4665,11.4,4
FF,FO,WF,550813,<NA>,2005-09-20T19:00:00Z,46.90599998,-113.92450001,2.7,2
FF,FO,WF,550817,<NA>,2005-10-11T19:00:00Z,47.05580002,-113.74979998,0.1,1
FF,FO,WF,552070,<NA>,2006-07-22T19:00:00Z,47.9589,-114.8392,0.05,10
FF,FO,WF,552138,MURR CREEK,2006-08-22T19:00:00Z,47.8999,-114.8178,343.0,1
FF,FO,WF,552164,<NA>,2006-07-06T19:00:00Z,47.3986,-114.8694,0.05,1
FF,FO,WF,552172,<NA>,2006-08-09T19:00:00Z,47.556,-114.9915,0.2,1
FF,FO,WF,552183,<NA>,2006-08-21T19:00:00Z,47.4791,-114.7743,0.2,1
FF,FO,WF,552282,<NA>,2006-05-01T19:00:00Z,46.9325,-113.7158,0.25,2
FF,FO,WF,552284,<NA>,2006-05-02T19:00:00Z,46.9094,-114.1906,1.0,3
FF,FO,WF,552295,<NA>,2006-06-02T19:00:00Z,46.9656,-114.2291,0.1,9
FF,FO,WF,552296,<NA>,2006-06-03T19:00:00Z,46.9192,-114.2192,0.1,2
FF,FO,WF,552297,<NA>,2006-06-02T19:00:00Z,47.1956,-113.5854,0.01,1
FF,FO,WF,552299,<NA>,2006-05-24T19:00:00Z,47.0753,-113.6458,0.1,1
FF,FO,WF,552306,<NA>,2006-06-25T19:00:00Z,47.1276,-113.5511,0.1,3
FF,FO,WF,552308,<NA>,2006-06-26T19:00:00Z,46.9923,-114.2486,0.1,3
FF,FO,WF,552313,<NA>,2006-07-04T19:00:00Z,47.0789,-113.5199,0.01,9
FF,FO,WF,552318,<NA>,2006-07-07T19:00:00Z,47.1884,-113.4347,0.1,1
FF,FO,WF,552321,<NA>,2006-07-09T19:00:00Z,46.931,-114.2105,0.1,9
FF,FO,WF,552340,<NA>,2006-07-20T19:00:00Z,46.7244,-113.9022,0.1,2
FF,FO,WF,552342,<NA>,2006-07-24T19:00:00Z,46.8696,-113.9297,9.9,2
FF,FO,WF,552345,<NA>,2006-07-24T19:00:00Z,46.923,-114.25,0.01,9
FF,FO,WF,552348,<NA>,2006-07-26T19:00:00Z,46.8576,-113.9542,0.1,9
FF,FO,WF,552350,<NA>,2006-07-27T19:00:00Z,46.8331,-114.1136,0.1,12
FF,FO,WF,552356,<NA>,2006-07-30T19:00:00Z,46.914,-114.274,0.1,9
FF,FO,WF,552363,<NA>,2006-08-02T19:00:00Z,46.9653,-114.2278,0.1,2
FF,FO,WF,552368,<NA>,2006-08-04T19:00:00Z,46.8413,-113.8627,0.1,9
FF,FO,WF,552369,<NA>,2006-08-04T19:00:00Z,46.9845,-113.6767,0.1,9
FF,FO,WF,552376,<NA>,2006-08-08T19:00:00Z,47.039,-114.1878,0.4,1
FF,FO,WF,552380,<NA>,2006-08-09T19:00:00Z,47.0527,-114.2102,0.4,1
FF,FO,WF,552382,<NA>,2006-08-09T19:00:00Z,47.0484,-113.5986,0.2,1
FF,FO,WF,552391,<NA>,2006-08-11T19:00:00Z,46.9217,-113.7567,0.1,1
FF,FO,WF,552399,<NA>,2006-08-16T19:00:00Z,46.7782,-113.8992,0.1,1
FF,FO,WF,552401,<NA>,2006-08-16T19:00:00Z,46.8063,-113.8351,0.1,1
FF,FO,WF,552405,<NA>,2006-08-16T19:00:00Z,46.8332,-113.9408,0.1,1
FF,FO,WF,552406,<NA>,2006-08-16T19:00:00Z,46.9491,-113.7708,0.1,1
FF,FO,WF,552407,<NA>,2006-08-16T19:00:00Z,46.8558,-113.9017,0.1,1
FF,FO,WF,552408,<NA>,2006-08-16T19:00:00Z,46.833,-113.928,0.2,1
FF,FO,WF,552410,<NA>,2006-08-17T19:00:00Z,46.9447,-113.7618,0.1,1
FF,FO,WF,552412,<NA>,2006-08-17T19:00:00Z,47.0168,-113.6473,0.1,1
FF,FO,WF,552413,<NA>,2006-08-17T19:00:00Z,46.8807,-114.1939,0.1,1
FF,FO,WF,552416,<NA>,2006-08-19T19:00:00Z,46.9765,-114.0339,0.5,1
FF,FO,WF,552421,<NA>,2006-08-22T19:00:00Z,46.9333,-113.8132,9.5,1
FF,FO,WF,552428,<NA>,2006-09-01T19:00:00Z,46.8575,-114.2675,0.25,1
FF,FO,WF,552431,<NA>,2006-09-03T19:00:00Z,46.971,-114.259,0.1,9
FF,FO,WF,552438,<NA>,2006-09-07T19:00:00Z,47.263,-113.5922,3.5,4
FF,FO,WF,552441,<NA>,2006-10-05T19:00:00Z,47.0357,-114.1856,0.1,1
FF,FO,WF,552556,<NA>,2007-07-18T19:00:00Z,47.9459,-114.8433,0.1,1
FF,FO,WF,552638,<NA>,2007-11-05T19:00:00Z,47.0012,-114.0032,0.1,3
FF,FO,WF,552657,<NA>,2007-07-19T19:00:00Z,47.8887,-114.9542,0.1,1
FF,FO,WF,552667,<NA>,2007-07-20T19:00:00Z,47.6134,-114.94,0.1,1
FF,FO,WF,552670,<NA>,2007-07-22T19:00:00Z,47.6072,-114.9333,0.2,1
FF,FO,WF,552678,<NA>,2007-09-22T19:00:00Z,47.9205,-114.9464,0.2,1
FF,FO,WF,552679,<NA>,2007-09-22T19:00:00Z,47.9302,-114.9266,0.5,1
FF,FO,WF,552758,<NA>,2007-04-14T19:00:00Z,46.925,-113.714,0.1,9
FF,FO,WF,552771,<NA>,2007-05-14T19:00:00Z,47.0941,-113.5421,0.01,1
FF,FO,WF,552779,<NA>,2007-05-26T19:00:00Z,46.905,-114.21,1.25,3
FF,FO,WF,552790,<NA>,2007-06-19T19:00:00Z,47.0246,-113.6671,0.1,2
FF,FO,WF,552792,<NA>,2007-06-21T19:00:00Z,47.0968,-113.5356,0.2,1
FF,FO,WF,552793,<NA>,2007-06-24T19:00:00Z,46.822,-113.912,0.1,12
FF,FO,WF,552796,<NA>,2007-06-26T19:00:00Z,47.0231,-113.5604,0.1,3
FF,FO,WF,552803,<NA>,2007-07-01T19:00:00Z,47.2898,-113.641,0.01,9
FF,FO,WF,552804,<NA>,2007-07-01T19:00:00Z,47.2895,-113.6381,0.01,9
FF,FO,WF,552809,<NA>,2007-07-02T19:00:00Z,47.0168,-113.4406,0.01,12
FF,FO,WF,552811,<NA>,2007-07-03T19:00:00Z,46.8548,-113.8847,1.0,12
FF,FO,WF,552821,<NA>,2007-07-07T19:00:00Z,46.9078,-114.1886,2.5,2
FF,FO,WF,552827,<NA>,2007-07-13T19:00:00Z,46.8984,-114.19,0.5,1
FF,FO,WF,552838,<NA>,2007-07-16T19:00:00Z,46.8973,-113.8748,0.1,1
FF,FO,WF,552841,<NA>,2007-07-16T19:00:00Z,46.7983,-113.8834,0.1,1
FF,FO,WF,552844,<NA>,2007-07-17T19:00:00Z,46.9317,-113.7082,0.1,1
FF,FO,WF,552845,<NA>,2007-07-16T19:00:00Z,46.8387,-113.8684,0.1,1
FF,FO,WF,552849,<NA>,2007-07-20T19:00:00Z,46.8256,-113.9385,0.1,9
FF,FO,WF,552858,<NA>,2007-07-24T19:00:00Z,47.275,-113.6362,0.2,1
FF,FO,WF,552872,<NA>,2007-08-04T19:00:00Z,46.8704,-113.8982,1.0,12
FF,FO,WF,552879,<NA>,2007-08-09T19:00:00Z,47.0706,-112.9721,0.5,1
FF,FO,WF,552889,<NA>,2007-08-12T19:00:00Z,46.8281,-113.93,0.1,10
FF,FO,WF,552890,<NA>,2007-08-13T19:00:00Z,46.8516,-113.8769,0.1,2
FF,FO,WF,552891,BLACK CAT,2007-08-14T19:00:00Z,47.0201,-114.1511,10766.24,2
FF,FO,WF,552892,<NA>,2007-08-14T19:00:00Z,47.138,-113.3766,1.2,1
FF,FO,WF,552896,<NA>,2007-08-17T19:00:00Z,47.0258,-113.5656,0.1,3
FF,FO,WF,552930,<NA>,2007-09-23T19:00:00Z,46.8935,-113.9244,0.1,3
FF,FO,WF,552932,<NA>,2007-10-02T19:00:00Z,46.9343,-113.7085,0.1,3
FF,FO,WF,552933,<NA>,2007-10-07T19:00:00Z,47.1165,-113.4207,0.01,9
FF,FO,WF,552934,<NA>,2007-10-14T19:00:00Z,46.9431,-113.7223,0.25,3
FF,FO,WF,552937,<NA>,2007-10-23T19:00:00Z,47.2258,-113.5944,0.1,9
FF,FO,WF,552947,<NA>,2007-11-01T19:00:00Z,47.0981,-113.5015,0.1,3
FF,FO,WF,552954,<NA>,2007-07-29T19:00:00Z,46.3418,-113.7388,33.0,1
FF,FO,WF,552956,<NA>,2007-07-28T19:00:00Z,46.499,-113.6627,95.0,1
FF,FO,WF,553068,<NA>,2008-05-31T19:00:00Z,47.5189,-115.0184,0.1,9
FF,FO,WF,553074,<NA>,2008-07-16T19:00:00Z,47.6134,-114.9612,0.25,2
FF,FO,WF,553081,<NA>,2008-08-09T19:00:00Z,47.3594,-114.7663,0.1,1
FF,FO,WF,553121,<NA>,2008-04-20T19:00:00Z,46.908,-114.196,0.2,3
FF,FO,WF,553133,<NA>,2008-05-14T19:00:00Z,46.8231,-113.9136,0.1,2
FF,FO,WF,553140,<NA>,2008-06-12T19:00:00Z,46.8231,-113.9136,0.1,12
FF,FO,WF,553145,<NA>,2008-06-18T19:00:00Z,47.1441,-113.5953,0.01,9
FF,FO,WF,553151,<NA>,2008-07-01T19:00:00Z,46.8852,-113.8608,0.1,1
FF,FO,WF,553160,<NA>,2008-07-03T19:00:00Z,47.0465,-114.1253,0.1,1
FF,FO,WF,553166,<NA>,2008-07-06T19:00:00Z,46.9425,-113.7348,0.1,1
FF,FO,WF,553187,<NA>,2008-07-21T19:00:00Z,46.7625,-113.8627,0.25,4
FF,FO,WF,553188,<NA>,2008-07-19T19:00:00Z,47.2435,-113.7033,0.01,9
FF,FO,WF,553189,<NA>,2008-07-20T19:00:00Z,46.716,-113.9049,0.01,9
FF,FO,WF,553191,<NA>,2008-07-21T19:00:00Z,46.819,-113.918,0.01,2
FF,FO,WF,553201,<NA>,2008-08-11T19:00:00Z,46.9698,-114.2461,0.1,2
FF,FO,WF,553221,<NA>,2008-10-07T19:00:00Z,46.8224,-113.9116,0.01,9
FF,FO,WF,553222,<NA>,2008-10-11T19:00:00Z,46.7939,-113.7966,0.1,3
FF,FO,WF,553247,<NA>,2008-07-25T19:00:00Z,47.1201,-113.4108,0.1,1
FF,FO,WF,553258,<NA>,2008-08-09T19:00:00Z,47.2513,-113.6209,0.1,1
FF,FO,WF,553271,<NA>,2008-09-12T19:00:00Z,47.1193,-113.4379,0.01,9
FF,FO,WF,553274,<NA>,2008-11-23T19:00:00Z,47.0856,-113.5082,0.01,3
FF,FO,WF,1271634,BUTTE CABIN,2005-07-26T20:28:00Z,46.54222222,-113.77972222,0.6,1
FF,FO,WF,1271646,FLY LAKE,2005-07-18T20:00:00Z,47.08388889,-113.81722222,0.2,9
FF,FO,WF,1274863,TWIN LAKES,2004-07-17T15:30:00Z,47.06444444,-114.27666667,0.1,3
FF,FO,WF,1274877,OUTBACK,2004-07-24T22:00:00Z,46.92722222,-114.475,0.2,3
FF,FO,WF,1274878,PRETTY,2004-07-17T19:25:00Z,47.12611111,-114.355,0.1,3
FF,FO,WF,1274879,MM 85,2004-07-25T23:30:00Z,47.05388889,-114.51888889,0.1,4
FF,FO,WF,1274890,QUARTZ #2,2004-08-13T22:26:00Z,47.03583333,-114.76861111,55.0,4
FF,FO,WF,1274939,TEE SQUARED,2004-05-09T23:55:00Z,47.18388889,-113.47666667,0.5,7
FF,FO,WF,1274961,MILLER PEAK,2004-08-01T18:15:00Z,46.76416667,-113.88611111,4.0,1
FF,FO,WF,1274993,MOCCASIN,2004-09-27T21:00:00Z,46.77111111,-113.72944444,0.1,3
FF,FO,WF,1428290,BASS POND,2010-05-08T19:30:00Z,47.3186111,-114.811389,0.1,9
FF,FO,WF,1428554,REMOUNT,2010-03-19T21:00:00Z,47.0327778,-114.385556,0.31,3
FF,FO,WF,1428824,CCC CAMPFIRE,2010-07-04T16:00:00Z,47.1111111,-114.393889,0.1,9
FF,FO,WF,1428838,MCCLAY FLATS,2010-05-17T22:00:00Z,46.8358333,-114.104444,0.1,4
FF,FO,WF,1428841,SLEEMAN CREEK,2010-05-16T20:27:00Z,46.7738889,-114.136667,27.0,3
FF,FO,WF,1428868,WILDCAT,2010-05-11T16:30:00Z,46.9202778,-113.951111,0.25,3
FF,FO,WF,1428873,EAST FORK LOLO CREEK,2010-07-03T18:00:00Z,46.8655556,-114.568333,0.1,9
FF,FO,WF,1428891,SANDSTONE,2010-07-11T01:15:00Z,46.3886111,-113.645278,0.1,1
FF,FO,WF,1429010,CUTOFF CAR WRECK,2010-06-30T16:30:00Z,47.3397222,-114.951944,0.1,2
FF,FO,WF,1429174,BOULDER LAKE,2010-07-18T22:00:00Z,47.0741667,-113.835556,0.1,9
FF,FO,WF,1429324,WELCOME CREEK,2010-07-24T21:30:00Z,46.5655556,-113.721389,0.1,9
FF,FO,WF,1429366,THOMPSON GRAVEL,2010-05-21T21:20:00Z,47.1686111,-114.910278,0.1,9
FF,FO,WF,1429559,TYLER,2010-07-17T00:18:00Z,46.6480556,-113.481667,1.0,1
FF,FO,WF,1429565,HOGBACK RIDGE,2010-07-27T15:28:00Z,46.4205556,-113.690556,0.1,9
FF,FO,WF,1429598,SOLDIER CREEK #1,2010-07-24T16:30:00Z,47.2055556,-114.612222,0.1,9
FF,FO,WF,1429613,SOLDIER CREEK #2,2010-07-26T16:00:00Z,47.21,-114.616944,0.1,1
FF,FO,WF,1429671,SPRING CREEK,2010-07-29T14:01:00Z,47.5538889,-115.022222,0.3,1
FF,FO,WF,1429672,CEDAR CREEK,2010-08-02T03:30:00Z,47.0725,-114.565,0.1,1
FF,FO,WF,1429682,COOPER,2010-07-12T22:40:00Z,47.5252778,-115.623889,0.2,7
FF,FO,WF,1429691,POACHER,2010-07-30T16:11:00Z,47.5111111,-115.157222,0.1,1
FF,FO,WF,1429725,LOST PARK,2010-08-03T03:30:00Z,46.6494444,-114.495556,0.1,1
FF,FO,WF,1429728,MORMON PEAK,2010-07-31T19:00:00Z,46.7255556,-114.167778,0.1,9
FF,FO,WF,1429732,BLUE MOUNTAIN #1,2010-07-29T15:50:00Z,46.8347222,-114.105278,0.1,9
FF,FO,WF,1429790,GRAVES CREEK,2010-08-03T21:02:00Z,46.8205556,-114.364444,0.2,1
FF,FO,WF,1429792,WEST GULCH,2010-08-01T20:09:00Z,46.6336111,-113.623611,0.1,1
FF,FO,WF,1429794,CHICO GULCH,2010-07-29T20:00:00Z,46.5211111,-113.611389,0.1,1
FF,FO,WF,1429795,BLACK MOUNTAIN,2010-07-31T22:42:00Z,46.8677778,-114.170278,0.2,1
FF,FO,WF,1429813,I 90 MM20,2010-07-01T02:30:00Z,47.3661111,-115.329167,0.25,2
FF,FO,WF,1429816,DRY WILSON,2010-07-30T06:00:00Z,47.1511111,-115.089444,0.25,1
FF,FO,WF,1429866,MONCURE CREEK,2010-07-24T19:15:00Z,47.0905556,-114.309722,0.5,1
FF,FO,WF,1429867,MONCURE CREEK #2,2010-08-01T15:00:00Z,47.1427778,-114.554444,0.1,1
FF,FO,WF,1429968,LAVINA CREEK,2010-07-31T23:48:00Z,46.4686111,-113.821389,0.25,1
FF,FO,WF,1429993,BEAR CREEK,2010-08-02T20:24:00Z,47.105,-114.619722,0.1,1
FF,FO,WF,1430164,COUGER,2010-04-27T01:00:00Z,47.1152778,-114.819167,0.1,9
FF,FO,WF,1430337,CORONA RIDGE,2010-08-04T20:00:00Z,47.6447222,-114.827222,0.5,1
FF,FO,WF,1430340,SHEEP GAP,2010-08-11T13:30:00Z,47.51,-115.051667,0.1,1
FF,FO,WF,1430390,UPPER TAMARACK,2010-07-29T05:31:00Z,47.3966667,-115.054722,0.1,1
FF,FO,WF,1430457,N. FORK LITTE JOE,2010-06-30T18:00:00Z,47.2533333,-115.211389,0.1,1
FF,FO,WF,1430461,BORAX,2010-07-21T17:30:00Z,47.4466667,-115.683333,0.5,2
FF,FO,WF,1430495,SHERIDAN CREEK,2010-08-02T15:54:00Z,47.0722222,-114.601667,0.25,1
FF,FO,WF,1430661,WALLACE CREEK,2010-08-20T15:46:00Z,47.3002778,-114.750833,0.5,1
FF,FO,WF,1430773,DEEP EDDY,2010-07-30T22:10:00Z,47.1313889,-114.695278,2.0,1
FF,FO,WF,1430780,WOLVERINE,2010-08-01T22:50:00Z,47.0458333,-115.072778,0.25,1
FF,FO,WF,1430782,MM11,2010-07-01T01:45:00Z,47.3261111,-114.9025,0.1,2
FF,FO,WF,1430786,WADE PEAK,2010-08-04T21:45:00Z,47.1194444,-115.086111,0.3,1
FF,FO,WF,1431154,POWERMILL,2010-09-04T18:36:00Z,47.3163889,-114.9975,0.1,1
FF,FO,WF,1431420,CLUTE GULCH,2010-08-01T19:00:00Z,46.6544444,-113.488333,0.1,1
FF,FO,WF,1431422,GOAT CREEK,2010-08-04T01:20:00Z,46.6455556,-113.616111,0.1,1
FF,FO,WF,1431518,ALDER CREEK,2010-08-21T14:00:00Z,46.4377778,-113.850833,871.0,1
FF,FO,WF,1431558,BEAR CREEK,2010-08-21T21:30:00Z,46.7797222,-114.313889,0.1,9
FF,FO,WF,1431617,SIEGEL,2010-07-19T23:01:00Z,47.3102778,-114.806389,124.0,9
FF,FO,WF,1431632,PACKER MEADOWS,2010-07-26T21:16:00Z,46.6513889,-114.536389,135.0,1
FF,FO,WF,1431637,COUGAR MEADOWS,2010-07-15T20:24:00Z,47.1186111,-114.799444,2.5,9
FF,FO,WF,1431651,RABBIT CREEK,2010-07-30T17:04:00Z,47.0975,-115.043333,0.1,1
FF,FO,WF,1431654,OREGON LAKES,2010-08-12T00:00:00Z,47.0533333,-115.101944,0.1,1
FF,FO,WF,1431659,UNIT 33,2010-08-19T00:00:00Z,47.4155556,-115.366111,0.1,4
FF,FO,WF,1431662,RIVER TRAIL,2010-08-02T14:50:00Z,47.3372222,-115.0025,0.1,1
FF,FO,WF,1432192,BORAX PILE,2010-09-20T17:00:00Z,47.4519444,-115.679722,0.1,9
FF,FO,WF,1432195,DRY FORK,2010-07-29T15:17:00Z,47.3930556,-115.083611,0.1,1
FF,FO,WF,1432334,MONTREAL GULCH,2010-08-05T23:00:00Z,47.0605556,-115.022222,0.5,1
FF,FO,WF,1432337,FLAT ROCK TRAIL,2010-09-27T17:52:00Z,47.4011111,-115.214722,0.1,9
FF,FO,WF,1432458,MARIAH TROUT,2010-03-29T01:09:00Z,47.1386111,-114.869167,0.1,9
FF,FO,WF,1432485,LOZO CREEK,2010-10-03T19:45:00Z,47.165,-114.795556,3.2,9
FF,FO,WF,1432494,POWERLINE,2010-04-20T23:25:00Z,47.1883333,-113.524167,0.1,7
FF,FO,WF,1432496,HOULE,2010-10-03T22:00:00Z,47.0691667,-114.285556,0.1,9
FF,FO,WF,1432500,PATTY 1,2010-04-17T19:45:00Z,47.1977778,-113.533889,1.7,3
FF,FO,WF,1432507,UNIT 29,2010-06-13T22:30:00Z,47.1908333,-113.518611,0.1,12
FF,FO,WF,1432577,LITTLE SIEGEL,2010-10-01T21:45:00Z,47.3141667,-114.808611,0.1,9
FF,FO,WF,1432580,MORRELL FALLS,2010-07-22T22:30:00Z,47.3002778,-113.465,0.1,9
FF,FO,WF,1432582,SWAMP,2010-08-04T00:32:00Z,47.1947222,-113.429167,0.1,1
FF,FO,WF,1432595,OLD ALVA,2010-08-06T23:00:00Z,47.3041667,-113.586667,0.25,1
FF,FO,WF,1432597,SUMMIT,2010-08-07T04:00:00Z,47.3661111,-113.604444,0.25,1
FF,FO,WF,1432599,MONTURE PACKER,2010-08-12T16:00:00Z,47.125,-113.141667,0.1,2
FF,FO,WF,1432600,PTARMIGAN POINT,2010-08-24T18:00:00Z,47.3947222,-113.545556,0.1,1
FF,FO,WF,1432686,NORTH BLACKFOOT,2010-08-27T23:45:00Z,47.0861111,-112.974167,0.5,1
FF,FO,WF,1432742,LOWER PETTY CREEK,2010-10-08T02:55:00Z,46.9541667,-114.428056,0.1,1
FF,FO,WF,1432759,SUNDAY MOUNTAIN,2010-08-19T16:36:00Z,47.3513889,-113.508056,4.2,1
FF,FO,WF,1433109,MOTORCYCLE TRAILHEAD,2010-10-19T16:30:00Z,46.8277778,-114.124167,0.1,9
FF,FO,WF,1433120,MONTANA CREEK,2010-08-10T00:00:00Z,46.8013889,-114.417222,0.1,1
FF,FO,WF,1433123,CEDAR PEAK,2010-08-21T02:20:00Z,46.8722222,-114.835833,0.1,1
FF,FO,WF,1433207,SIX MILE CREEK,2010-08-06T19:49:00Z,47.0825,-114.307778,2.2,1
FF,FO,WF,1433208,SIX MILE PEAK,2010-10-10T00:00:00Z,47.1036111,-114.306111,0.1,1
FF,FO,WF,1433209,SIX MILE PEAK #2,2010-10-10T00:00:00Z,47.1022222,-114.3,0.1,1
FF,FO,WF,1433369,GROUND FIRE,2010-11-03T22:05:00Z,47.3194444,-115.056667,0.1,9
FF,FO,WF,1433564,KREIS POND,2010-11-03T19:00:00Z,47.1022222,-114.425556,0.1,3
FF,FO,WF,1439793,MINERAL PEAK,2010-08-01T07:06:00Z,46.955,-113.6883,0.1,2
FF,FO,WF,1439867,CRYSTAL DEER CREEK,2010-08-24T07:32:00Z,46.8543,-113.8793,0.1,9
FF,FO,WF,1439868,SOUTH ALBERT,2010-09-04T07:42:00Z,46.9697,-114.2462,0.1,9
FF,FO,WF,1439971,MCLAUGHLIN,2010-09-04T07:38:00Z,47.3838,-114.7622,0.1,1
FF,FO,WF,1440006,ALBERT CREEK,2010-03-17T07:08:00Z,46.9772,-114.2952,0.1,2
FF,FO,WF,1440009,SPRING SHEEP,2010-03-23T07:20:00Z,46.9284,-113.7141,3.8,9
FF,FO,WF,1440023,DOG GULCH,2010-04-22T07:36:00Z,46.9671,-114.231,0.1,9
FF,FO,WF,1440037,DRY LOG,2010-05-12T07:36:00Z,46.9198,-114.2254,0.1,2
FF,FO,WF,1440038,SOUTH COW,2010-05-13T07:08:00Z,47.0109,-114.3096,0.5,12
FF,FO,WF,1440059,BLACKCAT GULCH,2010-07-24T07:05:00Z,47.0433,-114.1833,0.2,1
FF,FO,WF,1440063,TENDOY GULCH,2010-08-01T07:30:00Z,46.6858,-113.4743,0.5,1
FF,FO,WF,1440090,HOLE #12,2010-07-12T07:30:00Z,46.8288,-113.9334,0.1,2
FF,FO,WF,1440093,ROMAN CREEK,2010-07-18T07:11:00Z,47.0393,-114.2314,0.25,2
FF,FO,WF,1440095,ROCK CREEK,2010-07-22T07:44:00Z,46.9321,-114.3329,16.4,1
FF,FO,WF,1440101,TWIN CREEK,2010-09-25T07:22:00Z,46.9467,-113.715,1.7,2
FF,FO,WF,1440102,HOLE 11,2010-09-26T07:35:00Z,46.829,-113.9346,0.1,10
FF,FO,WF,1440112,LAZIER,2010-07-31T07:00:00Z,47.8663,-115.1432,0.1,1
FF,FO,WF,1722020,BECCA LANE,2009-04-19T07:38:00Z,46.8855,-113.8941,0.2,2
FF,FO,WF,1722041,DRY OVERLOOK,2009-04-27T07:36:00Z,46.9153,-114.2119,0.1,12
FF,FO,WF,1722044,MARTIN,2009-05-04T07:30:00Z,46.8929,-114.2027,0.25,3
FF,FO,WF,1722052,MARTIN #2,2009-05-13T07:05:00Z,46.895,-114.2016,0.1,3
FF,FO,WF,1737363,CRYSTAL CREEK,2009-06-05T07:01:00Z,46.8486,-113.8754,0.1,12
FF,FO,WF,1737384,MARCO FLATS,2009-07-03T07:16:00Z,46.8842,-113.846,0.1,6
FF,FO,WF,1737387,GRAVEL PIT,2009-07-04T07:41:00Z,46.9247,-114.2047,1.0,2
FF,FO,WF,1737438,BURNT FORK,2009-07-25T07:30:00Z,47.0133,-113.6117,0.1,1
FF,FO,WF,1737442,FUTTER GULCH,2009-07-26T07:34:00Z,47.0033,-114.2861,0.1,1
FF,FO,WF,1737483,PATTEE POST-PAVEMENT,2009-09-13T07:00:00Z,46.8266,-113.9127,0.1,2
FF,FO,WF,1737485,DRY GULCH,2009-09-17T07:53:00Z,46.9152,-114.212,0.1,9
FF,FO,WF,1737486,WEST FORK DEER CREEK,2009-09-23T07:28:00Z,46.8209,-113.9117,0.1,2
FF,FO,WF,1737530,PLACID ROAD,2009-05-18T07:00:00Z,47.1281,-113.5405,5.2,3
FF,FO,WF,1737531,PATS KNOB,2009-06-16T07:00:00Z,47.3913,-114.8972,0.2,1
FF,FO,WF,1737544,PARTY FIRE,2009-07-05T07:21:00Z,47.3976,-114.9064,0.1,9
FF,FO,WF,1737550,LAZIER CREEK,2009-07-05T07:18:00Z,47.8948,-115.1245,0.1,1
FF,FO,WF,1737560,DIRTY MARSHALL,2009-07-12T07:02:00Z,47.2911,-113.6411,0.01,9
FF,FO,WF,1737562,STUMBLE ON,2009-07-13T07:41:00Z,47.2256,-113.6022,0.01,1
FF,FO,WF,1737581,FAIR CHASE,2009-07-23T07:50:00Z,47.1493,-113.3788,0.01,1
FF,FO,WF,1737582,LOST AND FOUND,2009-07-23T07:55:00Z,47.0693,-113.5072,0.1,1
FF,FO,WF,1737589,MICRO DEER,2009-07-25T07:58:00Z,47.2289,-113.6175,0.01,1
FF,FO,WF,1737595,NORTH MARSHALL,2009-09-03T07:36:00Z,47.3057,-113.639,0.2,1
FF,FO,WF,1737598,GAME ON,2009-09-05T07:58:00Z,46.9843,-113.4651,0.1,1
